127,РГСАИ (бывш. ГСИИ),1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,919e8724-83b2-46f8-b23c-1e10b021d11e
128,НИУ ВШЭ (ГУ-ВШЭ),1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,40635753-f283-409e-b36b-c69611ac8539
129,ГАУГН (бывш. ГУГН РЦГО),1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,99535395-cc34-4113-9e6a-805f8cb86f08
130,ГУЗ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,7d88bc7c-100d-4b23-8576-0a61602d3daf
131,ГУУ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,debd470e-58fe-47d9-8237-a407599bca51
133,ГЭИ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,552816fd-7f80-4779-9c11-3666088ba0da
134,ГЭИТИ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,0f50ebb1-df95-433e-9d4f-deaacabf0798
135,Гуманитарный институт,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,0e150038-5a10-48ff-b7f6-99a0d6a927d5
136,ГИТР,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,1c8aa6ea-df2e-48e9-84fa-af452dd0a442
137,МГПИ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,78890e8a-2322-48c4-9f3a-92291c482787
138,Дипломатическая академия МИД РФ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,0e494839-b7fd-4c12-9168-5454de895938
141,Юринфор,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,7969d39c-09be-488b-8481-2caf022277ae
143,ИБП,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,880db95d-de6f-4ad0-86ca-a163601f0f78
144,ИБПМ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,45943c4d-87e9-4cea-bfbc-cabd2c54391f
147,ГИ им. П. А. Столыпина (РГИС ВСК),1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,04ebaab6-fe6b-49cf-ac4e-57a6d78ef03d
149,ИГА,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,5d9b0f8a-7276-4745-a52e-e6ed8e4fb2a2
151,ИГУМО,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,7d2c1a08-130c-4679-8d35-9333b6d597b9
152,ИДК,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,5072be4f-8c78-4557-b05d-f6be98e2e973
154,Институт естественных наук и экологии (ИНЕСНЭК),1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,1cdae128-3c60-4f4a-bd6e-b632173d9d67
155,ИЖЛТ,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,a2ccac37-194c-4147-9697-504301415bc3
157,ИИР,1,b2c3b7cd-05a2-4f44-b9a0-27b680ad1952,9076acbf-79c8-490c-bd97-ce3a70251622
