90a5f63b-1124-4b97-b6b4-bb7eca5e6ff8;Высшая школа культурной политики и управления в гуманитарной сфере;ba33d58c-a0f8-4693-813d-6fbc3a4cf718
efee2c06-6697-4e92-bf68-627c48c67b82;Факультет дополнительного образования;ba33d58c-a0f8-4693-813d-6fbc3a4cf718
3bf93c1f-2531-4672-b2db-37c32fccf09d;Государственный астрономический институт им. П. К. Штернберга (ГАИШ);ba33d58c-a0f8-4693-813d-6fbc3a4cf718
57ec29ae-8d1d-4b50-a126-f98cebee34e1;Биотехнологический факультет;ba33d58c-a0f8-4693-813d-6fbc3a4cf718
cd7c81d3-a717-48c0-8101-f91cb3391feb;Институт русского языка и культуры;ba33d58c-a0f8-4693-813d-6fbc3a4cf718
3c188b19-5f5d-4651-b818-f750e5b488bc;Факультет космических исследований;ba33d58c-a0f8-4693-813d-6fbc3a4cf718
854e2a33-e486-49b1-8fee-552ca141eb17;Научно-исследовательский институт ядерной физики им. Д. В. Скобельцына;ba33d58c-a0f8-4693-813d-6fbc3a4cf718
68e5d7bb-f760-4387-88cb-2ff610d6d2d5;Институт математических исследований сложных систем;ba33d58c-a0f8-4693-813d-6fbc3a4cf718
077f16bf-a402-4bad-ba4e-007ca16f20af;Факультет государственного и муниципального управления;9349f3c2-b76f-44b5-bd93-0f7b22e0484d
1c627e41-3330-4d42-affe-d161f1a82e5a;Международно-правовой факультет;9349f3c2-b76f-44b5-bd93-0f7b22e0484d
6a725761-ee0f-49ad-86f5-b617d67483d2;Факультет налогового права;9349f3c2-b76f-44b5-bd93-0f7b22e0484d
5b564576-972e-4030-ac72-570ff19dd040;Факультет предпринимательства;9349f3c2-b76f-44b5-bd93-0f7b22e0484d
620a1d9d-6cb2-42e4-9a9a-f6fffeea1638;Юридический факультет;9349f3c2-b76f-44b5-bd93-0f7b22e0484d
3e6cfb78-ac1f-45fe-98c7-82c7b1e86c35;Финансовый факультет;c95bcb18-025d-4144-9671-028d7a0a9c42
c66d8233-2d76-4f38-be83-3d91bab5ea4e;Учётный факультет;c95bcb18-025d-4144-9671-028d7a0a9c42
e9aaf239-7af0-4416-a368-89a83455d420;Факультет управления;c95bcb18-025d-4144-9671-028d7a0a9c42
20f0132b-ea36-46fb-99b0-fe1f0b6dc4f7;Факультет права;c95bcb18-025d-4144-9671-028d7a0a9c42
33418d3e-9f64-46a5-be14-4fa0dbb3b5f5;Факультет прикладной информатики и математики;c95bcb18-025d-4144-9671-028d7a0a9c42
afd664e2-47f4-4fdf-a45e-e6eefc8052d2;Факультет международных экономических отношений;c95bcb18-025d-4144-9671-028d7a0a9c42
a8b40893-9f30-4ee1-a678-b2aa27ff5557;Факультет профессионального обучения;c95bcb18-025d-4144-9671-028d7a0a9c42
0121a8a4-7b72-4c76-b0c7-2562cb70e9f0;Факультет подготовки научно-педагогических кадров;4b7b61d2-6806-4986-a777-fa646c42bd90
788f61e6-58bc-43a6-9992-ac17cf363ab7;Факультет руководящих кадров;4b7b61d2-6806-4986-a777-fa646c42bd90
959f5298-aa35-456d-99f7-d4af97fa3922;Факультет техносферной безопасности;4b7b61d2-6806-4986-a777-fa646c42bd90
f3815dde-cb44-41ae-bdc7-2590294af325;Факультет пожарной безопасности;4b7b61d2-6806-4986-a777-fa646c42bd90
